PID,MS Zoning,Lot Frontage,Lot Area,Alley,Lot Shape,Land Contour,Lot Config,Neighborhood,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Mas Vnr Type,Mas Vnr Area,Exter Qual,Foundation,Bsmt Unf SF,Total Bsmt SF,Heating QC,Central Air,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Fireplaces,Fireplace Qu,Garage Type,Garage Finish,Garage Cars,Garage Area,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Misc Val,Mo Sold,Yr Sold,Sale Type,SalePrice
527380240,RL,0.0,14311,No Access,IR1,Lvl,FR3,NWAmes,2Story,8,5,1996,1996,Gable,BrkFace,402.0,Gd,PConc,213.0,1236.0,Ex,Y,1236,1104,0,2340,1.0,0.0,2,1,4,1,Gd,9,1,Gd,Attchd,RFn,3.0,787.0,Y,192,180,218,0,0,0,0,6,2008,WD ,306000
904301070,RL,60.0,10800,No Access,Reg,Lvl,Inside,Edwards,1Story,5,5,1987,1988,Gable,None,0.0,TA,CBlock,0.0,1200.0,TA,Y,1200,0,0,1200,3.0,0.0,3,0,3,1,TA,5,0,No Fireplace,No Garage,No Garage,0.0,0.0,Y,120,0,0,0,0,0,0,3,2009,WD ,179000
533212150,FV,34.0,3604,Pave,Reg,Lvl,Corner,Somerst,2Story,7,5,2007,2007,Gable,None,0.0,Gd,PConc,689.0,689.0,Ex,Y,703,689,0,1392,0.0,0.0,2,0,2,1,Gd,5,0,No Fireplace,Detchd,Unf,2.0,540.0,Y,0,102,0,0,0,0,0,2,2008,WD ,146000
903457040,RM,60.0,10320,Grvl,Reg,Lvl,Inside,IDOTRR,1.5Fin,6,5,1915,1950,Gable,None,0.0,TA,CBlock,763.0,1138.0,Gd,Y,1138,1042,0,2180,0.0,0.0,1,1,3,1,TA,7,1,Gd,Detchd,Unf,2.0,720.0,N,0,0,170,0,0,0,0,5,2007,WD ,161000
534152050,RL,0.0,10603,No Access,IR1,Lvl,Inside,NWAmes,1Story,6,7,1977,2001,Gable,BrkFace,28.0,TA,PConc,410.0,1610.0,Gd,Y,1610,0,0,1610,1.0,0.0,2,0,3,1,Gd,6,2,TA,Attchd,RFn,2.0,480.0,Y,168,68,0,0,0,0,0,2,2010,WD ,205000
916226030,RL,42.0,4084,No Access,IR1,Lvl,Inside,Timber,1Story,7,6,1986,1986,Gable,BrkFace,340.0,Gd,CBlock,384.0,1277.0,Gd,Y,1501,0,0,1501,1.0,0.0,2,0,2,1,Gd,6,1,TA,Attchd,Fin,2.0,512.0,Y,240,0,0,0,0,0,0,7,2008,WD ,241500
905101200,RL,61.0,7943,No Access,Reg,Lvl,Inside,Sawyer,1Story,4,5,1961,1961,Gable,BrkCmn,192.0,TA,CBlock,126.0,1029.0,Gd,Y,1029,0,0,1029,1.0,0.0,1,0,3,1,TA,5,0,No Fireplace,Attchd,Unf,1.0,261.0,Y,64,0,39,0,0,0,0,4,2007,WD ,118500
904101040,RL,92.0,6930,No Access,IR1,Lvl,Inside,ClearCr,SLvl,5,4,1958,1958,Hip,BrkFace,120.0,TA,CBlock,468.0,1062.0,Ex,Y,1352,0,0,1352,0.0,1.0,1,0,3,1,Gd,6,0,No Fireplace,BuiltIn,Unf,1.0,288.0,Y,168,0,294,0,0,0,0,7,2006,WD ,130000
902128160,RM,60.0,7200,No Access,Reg,Lvl,Inside,OldTown,1Story,5,8,1940,1950,Gable,Stone,279.0,TA,CBlock,808.0,808.0,Ex,Y,1072,0,0,1072,0.0,0.0,1,0,2,1,TA,5,2,Gd,Detchd,Unf,2.0,379.0,Y,0,0,0,0,0,0,0,5,2007,WD ,130000
527214060,RL,82.0,16052,No Access,IR1,Lvl,CulDSac,StoneBr,2Story,10,5,2006,2006,Hip,Stone,734.0,Ex,PConc,644.0,1850.0,Ex,Y,1850,848,0,2698,1.0,0.0,2,1,4,1,Ex,11,1,Gd,Attchd,RFn,3.0,736.0,Y,250,0,0,0,0,0,0,7,2006,New,535000
532378180,RL,65.0,7150,No Access,Reg,Lvl,Inside,Sawyer,1Story,5,6,1962,1962,Gable,BrkFace,60.0,TA,CBlock,182.0,912.0,Gd,Y,912,0,0,912,0.0,1.0,1,0,3,1,TA,6,0,No Fireplace,Attchd,Unf,1.0,252.0,Y,0,0,0,0,0,0,0,10,2009,WD ,123000
908201110,RL,65.0,6012,No Access,Reg,Lvl,Corner,Edwards,1Story,4,5,1955,1955,Gable,None,0.0,TA,PConc,0.0,0.0,TA,N,1152,0,0,1152,0.0,0.0,2,0,2,2,TA,6,0,No Fireplace,No Garage,No Garage,0.0,0.0,N,0,0,0,0,0,0,0,6,2008,WD ,82000
902300260,RM,53.0,5350,No Access,Reg,Lvl,Corner,OldTown,2Story,7,8,1920,1965,Gable,None,0.0,TA,BrkTil,508.0,624.0,Ex,Y,730,720,0,1450,0.0,0.0,1,0,3,1,TA,7,0,No Fireplace,Detchd,Unf,1.0,288.0,Y,0,192,0,0,0,0,0,3,2008,WD ,132000
535376100,RL,60.0,5400,No Access,Reg,Lvl,Corner,OldTown,1Story,5,6,1921,1968,Gable,None,0.0,TA,BrkTil,1073.0,1073.0,Ex,Y,1073,0,0,1073,0.0,0.0,1,0,2,1,TA,4,0,No Fireplace,Detchd,Unf,1.0,326.0,Y,0,0,112,0,0,0,0,12,2006,WD ,108480
905107220,RL,0.0,9535,No Access,IR1,Lvl,Inside,Sawyer,1Story,5,5,1967,1967,Gable,BrkFace,450.0,TA,CBlock,0.0,1176.0,TA,Y,1458,0,0,1458,1.0,0.0,1,1,3,1,TA,7,1,TA,Attchd,Unf,2.0,512.0,Y,284,0,0,0,0,0,0,7,2006,WD ,165000
531376060,RL,65.0,7441,No Access,IR1,Lvl,Inside,SawyerW,1Story,7,5,2006,2006,Gable,BrkFace,170.0,Gd,PConc,1461.0,1461.0,Ex,Y,1486,0,0,1486,0.0,0.0,2,0,3,1,Gd,7,0,No Fireplace,Attchd,RFn,2.0,566.0,Y,0,32,0,0,0,0,0,6,2007,WD ,181000
905200260,RL,88.0,15400,No Access,Reg,Lvl,Inside,Sawyer,SLvl,5,5,1961,1961,Hip,None,0.0,TA,CBlock,552.0,552.0,TA,Y,904,611,259,1774,0.0,0.0,2,0,4,1,TA,8,1,TA,Attchd,Unf,1.0,384.0,Y,290,40,0,0,0,0,0,7,2009,WD ,165000
924100050,RL,68.0,10544,No Access,IR1,Lvl,Inside,Mitchel,1.5Fin,5,5,1969,1969,Gable,None,0.0,TA,CBlock,388.0,864.0,TA,Y,864,615,0,1479,0.0,0.0,2,0,5,1,TA,8,0,No Fireplace,Attchd,Fin,1.0,275.0,Y,287,0,280,0,0,0,0,4,2010,WD ,161000
528445010,RL,85.0,10936,No Access,Reg,Lvl,Corner,Somerst,1Story,8,5,2006,2006,Gable,BrkFace,60.0,Gd,PConc,1504.0,1504.0,Ex,Y,1504,0,0,1504,0.0,0.0,2,0,3,1,Gd,7,0,No Fireplace,Attchd,Fin,2.0,510.0,Y,144,0,0,0,0,0,0,9,2006,New,199000
916455170,RL,80.0,11316,No Access,Reg,Lvl,Corner,Timber,2Story,7,5,2002,2003,Gable,BrkFace,44.0,Gd,PConc,193.0,817.0,Ex,Y,824,1070,0,1894,1.0,0.0,2,1,4,1,Gd,8,1,Gd,BuiltIn,Fin,2.0,510.0,Y,0,40,0,0,0,0,0,2,2010,WD ,214900
528456200,FV,72.0,8640,No Access,Reg,Lvl,Inside,Somerst,1Story,8,5,2006,2006,Gable,None,0.0,Gd,PConc,1254.0,1278.0,Ex,Y,1278,0,0,1278,0.0,0.0,2,0,2,1,Gd,5,0,No Fireplace,Attchd,RFn,2.0,584.0,Y,0,60,0,0,0,0,0,10,2006,New,198600
528348010,RL,93.0,12090,No Access,Reg,Lvl,Corner,NoRidge,2Story,8,5,1998,1998,Hip,BrkFace,650.0,Gd,PConc,1141.0,1141.0,Gd,Y,1165,1098,0,2263,0.0,0.0,2,1,4,1,Gd,10,1,TA,BuiltIn,Fin,2.0,420.0,Y,144,123,0,0,0,0,0,7,2006,WD ,258000
906230020,RL,0.0,7939,No Access,Reg,Lvl,Inside,SawyerW,2Story,7,5,2000,2000,Hip,BrkFace,23.0,TA,PConc,348.0,1168.0,Ex,Y,1168,1619,0,2787,2.0,0.0,4,2,6,2,TA,8,2,TA,BuiltIn,Fin,4.0,820.0,Y,312,0,0,0,0,0,0,10,2009,WD ,269500
528290090,RL,0.0,7750,No Access,Reg,Lvl,Inside,Gilbert,2Story,7,5,2002,2002,Gable,No Vnr,0.0,Gd,PConc,707.0,707.0,Ex,Y,707,707,0,1414,0.0,0.0,2,1,3,1,Gd,6,1,Gd,Attchd,Fin,2.0,403.0,Y,100,35,0,0,0,0,0,4,2008,WD ,176000
534403040,RL,85.0,9350,No Access,Reg,Lvl,Inside,NAmes,SLvl,6,7,1964,1991,Hip,BrkFace,108.0,TA,CBlock,452.0,1302.0,Ex,Y,1302,0,0,1302,0.0,1.0,2,0,3,1,Gd,7,0,No Fireplace,Attchd,RFn,1.0,309.0,Y,333,0,0,0,0,0,0,10,2007,CWD,158000
528240060,RL,0.0,7750,No Access,Reg,Lvl,Inside,Gilbert,SLvl,8,5,2002,2002,Hip,None,0.0,Gd,PConc,55.0,408.0,Ex,Y,779,640,0,1419,1.0,0.0,2,1,3,1,Gd,7,1,TA,BuiltIn,Fin,2.0,527.0,Y,120,0,0,0,0,0,0,3,2009,WD ,184100
527357020,RL,128.0,13001,No Access,IR1,Lvl,Inside,NWAmes,1Story,6,5,1971,1971,Hip,BrkFace,176.0,TA,CBlock,1012.0,1625.0,TA,Y,1220,0,0,1220,0.0,1.0,2,0,2,1,TA,6,1,TA,Attchd,Unf,2.0,944.0,Y,0,0,249,0,0,0,0,9,2007,WD ,170000
909452050,RL,0.0,13607,No Access,IR1,Lvl,Inside,Crawfor,SLvl,6,6,1986,1986,Gable,BrkFace,242.0,TA,CBlock,118.0,572.0,Gd,Y,1182,800,0,1982,1.0,0.0,2,1,3,1,TA,6,1,TA,BuiltIn,Fin,2.0,501.0,Y,400,112,0,0,0,0,1500,4,2009,WD ,208000
907290210,RM,0.0,4435,No Access,Reg,Lvl,Inside,CollgCr,1Story,6,5,2003,2003,Gable,BrkFace,170.0,Gd,PConc,163.0,848.0,Ex,Y,848,0,0,848,1.0,0.0,1,0,1,1,Gd,4,0,No Fireplace,Attchd,Fin,2.0,420.0,Y,140,0,0,0,0,0,0,5,2009,WD ,140000
911370500,RM,44.0,3843,No Access,IR1,HLS,Inside,Crawfor,1Story,8,5,2007,2008,Hip,Stone,174.0,Ex,PConc,120.0,1596.0,Ex,Y,1648,0,0,1648,1.0,1.0,2,0,2,1,Ex,5,1,Gd,Attchd,Fin,2.0,482.0,Y,162,53,0,153,0,0,0,6,2009,New,230000
527183060,RL,65.0,5950,No Access,IR1,HLS,Inside,StoneBr,1Story,8,5,1989,1989,Gable,None,0.0,Gd,PConc,1018.0,1337.0,Gd,Y,1337,0,0,1337,1.0,0.0,2,0,2,1,Gd,5,1,TA,Attchd,RFn,2.0,462.0,Y,0,73,154,0,0,0,0,4,2008,WD ,188500
909276070,RL,80.0,12400,No Access,Reg,HLS,Inside,Crawfor,1.5Fin,5,6,1940,1950,Gable,None,0.0,TA,CBlock,299.0,901.0,TA,Y,1125,592,0,1717,0.0,0.0,1,1,2,1,TA,7,1,Gd,Attchd,Unf,1.0,410.0,Y,0,0,0,0,113,0,0,2,2006,WD ,194000
535180120,RL,75.0,10425,No Access,Reg,Lvl,Inside,NAmes,1Story,5,5,1956,1958,Gable,None,0.0,TA,CBlock,330.0,1104.0,Gd,Y,1104,0,0,1104,1.0,0.0,1,0,3,1,TA,5,0,No Fireplace,Attchd,RFn,1.0,384.0,Y,0,0,0,0,0,0,0,4,2008,WD ,133000
907201220,RL,0.0,16269,No Access,IR1,Lvl,CulDSac,CollgCr,1Story,5,5,1978,1978,Gable,BrkFace,76.0,TA,BrkTil,282.0,907.0,TA,Y,907,0,0,907,0.0,0.0,1,0,3,1,TA,5,0,No Fireplace,Attchd,Unf,1.0,343.0,Y,72,0,0,0,0,0,0,7,2009,WD ,140000
907181120,RL,68.0,8998,No Access,IR1,Lvl,Inside,CollgCr,2Story,7,5,2000,2000,Gable,BrkFace,120.0,Gd,PConc,255.0,782.0,Ex,Y,782,870,0,1652,0.0,0.0,2,1,3,1,Gd,6,0,No Fireplace,Attchd,RFn,2.0,532.0,Y,0,70,0,0,0,0,0,6,2008,WD ,207500
534128190,RL,80.0,10400,No Access,Reg,Lvl,Inside,NWAmes,2Story,6,7,1967,1997,Gable,BrkFace,256.0,TA,PConc,932.0,932.0,Gd,Y,1271,1369,0,2640,0.0,0.0,2,1,5,1,Gd,8,1,TA,Attchd,RFn,2.0,515.0,Y,0,120,0,0,168,0,0,5,2009,WD ,256900
535375130,RL,60.0,10134,No Access,Reg,Lvl,Inside,OldTown,1.5Fin,5,6,1940,1950,Gable,None,0.0,TA,CBlock,735.0,735.0,Gd,Y,735,299,0,1034,0.0,0.0,1,0,2,1,TA,5,0,No Fireplace,Detchd,Unf,1.0,240.0,Y,0,39,0,0,0,0,0,7,2007,WD ,109000
906226140,RL,64.0,7007,No Access,Reg,Bnk,Inside,SawyerW,1Story,5,5,1979,1979,Gable,None,0.0,TA,Slab,0.0,0.0,TA,Y,1513,0,0,1513,0.0,0.0,2,0,4,2,TA,8,0,No Fireplace,Attchd,Unf,2.0,400.0,Y,0,0,0,0,0,0,0,6,2009,WD ,113722
906392110,RL,78.0,11645,No Access,Reg,Lvl,Inside,CollgCr,1Story,8,5,2005,2006,Gable,Stone,76.0,Gd,PConc,1474.0,1498.0,Ex,Y,1498,0,0,1498,0.0,0.0,2,0,3,1,Gd,7,1,Gd,Attchd,Fin,3.0,844.0,Y,144,98,0,0,0,0,0,3,2009,WD ,237000
535151110,RL,60.0,8250,No Access,Reg,Lvl,Corner,NAmes,1Story,5,7,1963,1963,Gable,None,0.0,TA,CBlock,765.0,1053.0,Gd,Y,1053,0,0,1053,1.0,0.0,1,0,3,1,Gd,6,0,No Fireplace,2Types,RFn,2.0,692.0,Y,240,0,0,0,109,0,0,7,2007,WD ,142100
526302030,RL,0.0,11027,No Access,IR1,Lvl,Inside,NAmes,1Story,6,5,1954,1954,Hip,Stone,28.0,TA,CBlock,171.0,1178.0,Gd,Y,1293,0,0,1293,1.0,0.0,2,0,2,1,TA,5,0,No Fireplace,Attchd,RFn,2.0,452.0,Y,280,0,0,0,0,0,0,5,2006,WD ,149900
528108130,RL,95.0,12350,No Access,Reg,Lvl,Inside,NridgHt,1Story,9,5,2008,2008,Hip,Stone,450.0,Ex,PConc,788.0,2020.0,Ex,Y,2020,0,0,2020,1.0,0.0,2,0,3,1,Ex,7,1,Gd,Attchd,RFn,3.0,896.0,Y,192,98,0,0,0,0,0,5,2009,WD ,404000
535425080,RL,0.0,18275,No Access,IR1,HLS,Inside,NAmes,2Story,7,8,1962,1998,Gable,None,0.0,TA,CBlock,802.0,1438.0,TA,Y,1900,548,0,2448,1.0,0.0,3,0,3,1,TA,9,2,Gd,Attchd,RFn,2.0,441.0,Y,520,102,0,0,0,0,0,9,2006,WD ,277500
906201030,RL,77.0,9206,No Access,Reg,Lvl,Inside,SawyerW,2Story,6,5,1985,1985,Gable,BrkFace,336.0,Gd,CBlock,741.0,741.0,TA,Y,977,755,0,1732,0.0,0.0,2,1,3,1,Gd,7,1,TA,Attchd,Fin,2.0,476.0,Y,192,46,0,0,0,0,0,6,2010,WD ,178000
528186180,RL,48.0,6240,No Access,Reg,Lvl,Inside,NridgHt,1Story,8,5,2006,2006,Hip,BrkFace,176.0,Gd,PConc,461.0,1324.0,Ex,Y,1324,0,0,1324,1.0,0.0,2,0,2,1,Gd,6,1,Gd,Attchd,Fin,2.0,550.0,Y,192,38,0,0,0,0,0,12,2009,WD ,254000
902207130,RM,68.0,9656,No Access,Reg,Lvl,Inside,OldTown,1Story,2,2,1923,1970,Gable,None,0.0,TA,BrkTil,678.0,678.0,TA,N,832,0,0,832,0.0,0.0,1,0,2,1,TA,5,1,Gd,Detchd,Unf,2.0,780.0,N,0,0,0,0,0,0,0,6,2010,WD ,12789
527162090,RL,63.0,7875,No Access,Reg,Lvl,Inside,Gilbert,1Story,7,5,1995,1996,Gable,BrkFace,38.0,TA,PConc,1237.0,1237.0,Gd,Y,1253,0,0,1253,0.0,0.0,2,0,3,1,TA,6,1,TA,Attchd,Fin,2.0,402.0,Y,220,21,0,0,0,0,0,6,2007,WD ,176000
528106010,RL,111.0,16259,No Access,Reg,Lvl,Corner,NridgHt,2Story,9,5,2006,2006,Gable,Stone,370.0,TA,PConc,1249.0,1249.0,Ex,Y,1249,1347,0,2596,0.0,0.0,3,1,4,1,Gd,9,0,No Fireplace,Attchd,RFn,3.0,840.0,Y,240,154,0,0,0,0,0,9,2006,New,342643
532378240,RL,0.0,6173,No Access,IR1,Lvl,Inside,Sawyer,1Story,5,6,1967,1967,Gable,BrkFace,75.0,TA,CBlock,277.0,876.0,TA,Y,902,0,0,902,0.0,0.0,1,0,3,1,TA,6,0,No Fireplace,Attchd,Unf,1.0,288.0,Y,0,0,0,0,0,0,0,8,2007,WD ,125500
916402015,RL,75.0,12890,No Access,IR1,Lvl,Inside,Timber,1Story,6,5,1989,1989,Gable,BrkFace,128.0,TA,CBlock,1495.0,1495.0,Ex,Y,1495,0,0,1495,0.0,0.0,2,0,3,1,TA,8,1,TA,Attchd,Unf,2.0,438.0,Y,252,0,192,0,0,0,0,7,2008,WD ,150000
528480180,FV,84.0,10440,No Access,Reg,Lvl,Corner,Somerst,1Story,8,5,2007,2007,Gable,None,0.0,Ex,PConc,1574.0,1574.0,Ex,Y,1584,0,0,1584,0.0,0.0,2,0,2,1,Ex,6,1,Gd,Attchd,Fin,2.0,594.0,Y,0,256,0,0,0,0,0,5,2007,New,261329
531363060,RL,63.0,7500,No Access,Reg,Lvl,Inside,SawyerW,1Story,7,5,2004,2005,Gable,BrkFace,120.0,TA,PConc,400.0,1080.0,Ex,Y,1080,0,0,1080,1.0,0.0,1,0,3,1,Gd,6,0,No Fireplace,No Garage,No Garage,0.0,0.0,Y,0,0,0,0,0,0,0,4,2008,WD ,141000
535353050,RL,75.0,9532,No Access,Reg,Lvl,Inside,NAmes,1Story,4,6,1953,1953,Gable,None,0.0,TA,CBlock,156.0,1105.0,Gd,Y,1647,0,0,1647,1.0,0.0,1,0,3,1,TA,6,1,Fa,Attchd,Fin,1.0,280.0,Y,225,0,0,0,0,368,0,2,2007,WD ,153000
528228270,RL,53.0,3922,No Access,Reg,Lvl,Inside,Blmngtn,1Story,7,5,2006,2007,Gable,BrkFace,72.0,Gd,PConc,1258.0,1258.0,Ex,Y,1258,0,0,1258,0.0,0.0,2,0,2,1,Gd,6,1,Gd,Attchd,Fin,3.0,648.0,Y,144,16,0,0,0,0,0,6,2007,New,172500
903425280,RL,60.0,8730,No Access,Reg,Lvl,Inside,BrkSide,2Story,6,7,1915,2003,Gable,None,0.0,TA,BrkTil,698.0,698.0,Ex,Y,698,698,0,1396,0.0,0.0,1,0,3,1,TA,7,0,No Fireplace,Detchd,Unf,1.0,384.0,Y,0,0,0,0,259,0,0,7,2007,WD ,153575
911128020,C (all),60.0,6060,No Access,Reg,Lvl,Inside,IDOTRR,1Story,5,9,1930,2007,Hip,None,0.0,Gd,BrkTil,100.0,837.0,Ex,Y,1001,0,0,1001,0.0,0.0,1,0,2,1,Gd,5,0,No Fireplace,Detchd,Unf,1.0,216.0,N,154,0,42,86,0,0,0,11,2007,WD ,124900
528106040,RL,107.0,14450,No Access,Reg,Lvl,Inside,NridgHt,1Story,9,5,2006,2007,Gable,BrkFace,315.0,Ex,PConc,2121.0,2121.0,Ex,Y,2121,0,0,2121,0.0,0.0,2,1,3,1,Ex,8,1,Ex,Attchd,Fin,3.0,732.0,Y,124,98,0,0,142,0,0,5,2007,New,415298
902405120,RM,60.0,5400,No Access,Reg,Lvl,Inside,OldTown,1.5Fin,6,6,1920,1950,Gable,None,0.0,Fa,BrkTil,972.0,972.0,Ex,Y,1044,0,436,1480,0.0,0.0,1,0,3,1,TA,6,0,No Fireplace,Detchd,Unf,1.0,207.0,Y,0,0,176,0,0,0,0,9,2009,ConLI,119000
528435070,RL,85.0,10000,No Access,Reg,Lvl,Inside,Somerst,1Story,8,5,2006,2006,Hip,Stone,410.0,Gd,PConc,1588.0,1588.0,Ex,Y,1588,0,0,1588,0.0,0.0,2,0,3,1,Gd,7,1,Gd,Attchd,RFn,3.0,825.0,Y,144,45,0,0,0,0,0,12,2007,WD ,227000
534426040,RL,72.0,10007,No Access,IR1,Lvl,Inside,NAmes,1Story,5,7,1959,2006,Gable,BrkFace,54.0,Gd,CBlock,247.0,1053.0,Ex,Y,1053,0,0,1053,1.0,0.0,1,1,3,1,Gd,5,0,No Fireplace,Attchd,RFn,1.0,312.0,Y,0,0,0,0,0,0,0,8,2008,WD ,145500
902206020,RM,52.0,7830,No Access,Reg,Lvl,Inside,OldTown,1Story,3,5,1921,1950,Gable,None,0.0,TA,BrkTil,76.0,492.0,TA,Y,492,0,0,492,1.0,0.0,1,0,1,1,TA,3,0,No Fireplace,Detchd,Unf,1.0,200.0,N,0,0,78,0,0,0,0,6,2006,WD ,61500
526354020,RL,90.0,11727,No Access,Reg,Lvl,Corner,NAmes,1Story,7,6,1969,1969,Gable,BrkFace,434.0,TA,CBlock,1851.0,1851.0,Gd,Y,1851,0,0,1851,0.0,0.0,2,0,3,1,TA,8,1,TA,Attchd,Fin,2.0,506.0,Y,0,146,0,0,0,0,0,3,2006,WD ,192100
903484110,RM,60.0,10320,Grvl,Reg,Bnk,Inside,IDOTRR,2Story,6,7,1915,1965,Gable,None,0.0,TA,CBlock,160.0,698.0,Ex,Y,754,649,0,1403,1.0,0.0,1,1,3,1,TA,7,0,No Fireplace,Detchd,Unf,1.0,308.0,Y,0,0,288,0,0,0,0,2,2009,WD ,116000
534276070,RL,65.0,10482,No Access,Reg,Lvl,Inside,NAmes,SLvl,6,8,1958,1958,Hip,BrkFace,63.0,TA,CBlock,81.0,588.0,Ex,Y,1138,0,0,1138,0.0,1.0,1,0,3,1,TA,6,0,No Fireplace,Attchd,RFn,1.0,264.0,Y,224,0,0,0,0,0,0,6,2007,WD ,145000
528166090,RL,110.0,15274,No Access,IR1,Lvl,Corner,NridgHt,1Story,9,5,2003,2003,Hip,BrkFace,724.0,Gd,PConc,480.0,2452.0,Ex,Y,2452,0,0,2452,2.0,0.0,2,0,3,1,Ex,10,1,Gd,Attchd,Fin,3.0,886.0,Y,0,116,0,0,0,0,0,7,2009,WD ,445000
907202050,RL,61.0,8800,No Access,IR1,Lvl,Inside,CollgCr,1Story,5,7,1977,2008,Gable,None,0.0,TA,CBlock,364.0,1040.0,TA,Y,1040,0,0,1040,0.0,0.0,2,0,3,1,Gd,5,0,No Fireplace,Detchd,Unf,2.0,484.0,Y,0,0,0,0,288,0,0,9,2009,WD ,150500
527163010,RL,75.0,10000,No Access,IR1,Lvl,Corner,Gilbert,2Story,6,5,1993,1994,Gable,None,0.0,TA,PConc,763.0,763.0,Gd,Y,763,892,0,1655,0.0,0.0,2,1,3,1,TA,7,1,TA,Attchd,Fin,2.0,440.0,Y,157,84,0,0,0,0,0,4,2010,WD ,175900
527375180,RL,78.0,10140,No Access,Reg,Lvl,Inside,NWAmes,1Story,6,6,1974,1974,Hip,BrkFace,196.0,TA,CBlock,228.0,1116.0,Ex,Y,1116,0,0,1116,1.0,0.0,2,0,3,1,TA,6,1,TA,Attchd,RFn,2.0,528.0,Y,0,0,0,0,0,0,0,4,2009,WD ,167900
528218140,RL,58.0,14054,No Access,IR1,Lvl,Inside,Gilbert,2Story,7,5,2006,2006,Gable,None,0.0,Gd,PConc,879.0,879.0,Ex,Y,879,984,0,1863,0.0,0.0,2,1,4,1,Gd,9,1,Gd,BuiltIn,Fin,3.0,660.0,Y,100,17,0,0,0,0,0,11,2006,New,219210
531451280,RL,70.0,11218,No Access,Reg,Lvl,Inside,SawyerW,2Story,6,5,1992,1992,Gable,None,0.0,Gd,PConc,1055.0,1055.0,Ex,Y,1055,790,0,1845,0.0,0.0,2,1,3,1,Gd,8,1,TA,Attchd,RFn,2.0,462.0,Y,635,104,0,0,0,0,400,5,2010,WD ,189000
535152200,RL,74.0,8856,No Access,Reg,Lvl,Inside,NAmes,1Story,5,4,1957,1957,Gable,BrkFace,143.0,TA,CBlock,503.0,1176.0,TA,Y,1176,0,0,1176,1.0,0.0,1,0,3,1,TA,6,2,Gd,Attchd,RFn,1.0,292.0,Y,0,88,0,0,95,0,0,5,2008,WD ,136500
905105200,RL,65.0,7800,No Access,Reg,Lvl,Inside,Sawyer,1Story,5,7,1966,2008,Hip,BrkFace,47.0,TA,CBlock,150.0,864.0,Ex,Y,892,0,0,892,1.0,0.0,1,0,3,1,Gd,5,0,No Fireplace,Detchd,Unf,1.0,416.0,Y,0,0,0,0,0,0,0,6,2010,WD ,137900
902402150,RM,60.0,7200,No Access,Reg,Lvl,Inside,OldTown,1Story,5,4,1910,2006,Hip,None,0.0,TA,BrkTil,310.0,1022.0,TA,N,1022,0,0,1022,1.0,0.0,1,0,2,1,TA,4,0,No Fireplace,Detchd,Unf,1.0,280.0,Y,0,30,226,0,0,0,0,6,2009,WD ,85000
534477030,RL,89.0,10680,No Access,Reg,Lvl,Inside,NAmes,1Story,5,3,1951,1951,Hip,BrkFace,44.0,TA,CBlock,1380.0,2136.0,TA,N,2136,0,0,2136,0.0,0.0,2,0,4,1,TA,7,0,No Fireplace,Detchd,Unf,2.0,528.0,Y,0,30,0,0,0,0,0,10,2006,WD ,137900
527106140,RL,59.0,9535,No Access,IR1,Lvl,Inside,Gilbert,2Story,6,5,1998,1998,Gable,None,0.0,TA,PConc,75.0,926.0,Ex,Y,926,678,0,1604,0.0,0.0,2,1,3,1,TA,7,0,No Fireplace,Attchd,Fin,2.0,472.0,Y,100,82,0,0,0,0,0,5,2008,WD ,195500
909100110,RL,66.0,6858,No Access,Reg,Bnk,Corner,SWISU,2Story,6,4,1915,1950,Gable,None,0.0,TA,PConc,806.0,806.0,TA,N,841,806,0,1647,1.0,0.0,1,1,4,1,Fa,6,0,No Fireplace,Detchd,Unf,1.0,216.0,Y,0,66,136,0,0,0,0,5,2010,WD ,128000
532354150,RL,75.0,8100,No Access,Reg,Lvl,Inside,Sawyer,1Story,5,8,1961,2007,Gable,None,0.0,TA,CBlock,100.0,864.0,Ex,Y,864,0,0,864,1.0,0.0,1,0,3,1,Gd,5,1,TA,Detchd,Unf,1.0,420.0,Y,132,0,0,0,0,0,0,7,2008,WD ,135000
907202190,RL,0.0,9216,No Access,IR1,Lvl,Inside,CollgCr,1Story,5,6,1975,1975,Gable,BrkFace,176.0,TA,CBlock,782.0,1076.0,TA,Y,1076,0,0,1076,0.0,0.0,1,1,3,1,TA,5,1,Fa,Detchd,Unf,2.0,576.0,Y,0,0,0,0,0,0,0,9,2008,WD ,143195
903204095,RM,50.0,9100,No Access,Reg,Lvl,Inside,BrkSide,1Story,5,6,1930,1960,Gable,None,0.0,TA,BrkTil,742.0,742.0,TA,Y,779,0,156,935,0.0,0.0,1,0,2,1,TA,4,0,No Fireplace,Detchd,Unf,1.0,308.0,P,0,0,0,0,0,0,600,8,2008,WD ,79500
