Lot Frontage,Lot Area,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Mas Vnr Area,Total Bsmt SF,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bedroom AbvGr,Kitchen AbvGr,TotRms AbvGrd,Fireplaces,Garage Area,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Misc Val,Mo Sold,Yr Sold,After 1999,PID 9,Bath Log,Floating Village,Regular Lot Shape,Hillside,CulDSac,NH1,NH2,NH3,NH4,1 Story,Hip Roof,Stone Vnr,Has Vnr,Exter Qual Num,PConc Foundation,Has Central Air,Excellent Heating,Kitchen Qual Num,Fireplace Qu Num,Attached or BuiltIn Garage,Finished Garage,Fully Paved Drive,New Sale,Has Alley Access,Total SF,1.5P Gr Liv Area,1.5P Total SF,P3 Overall Qual,SalePrice
60.0,10800,5,5,1987,1988,0.0,1200.0,1200,0,0,1200,3,1,5,0,0.0,120,0,0,0,0,0,0,3,2009,0,1,1.5040773967762742,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,2400.0,41569.219381653056,117575.50765359255,125,179000
34.0,3604,7,5,2007,2007,0.0,689.0,703,689,0,1392,2,1,5,0,540.0,0,102,0,0,0,0,0,2,2008,1,0,0.6931471805599453,1,1,0,0,0,0,1,0,0,0,0,0,2,1,1,1,1,0,0,0,1,0,1,2081.0,51934.84656759852,94931.01411551444,343,146000
60.0,10320,6,5,1915,1950,0.0,1138.0,1138,1042,0,2180,3,1,7,1,720.0,0,0,170,0,0,0,0,5,2007,0,1,0.4054651081081644,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,3318.0,101785.22486097872,191123.7123749955,216,161000
0.0,10603,6,7,1977,2001,28.0,1610.0,1610,0,0,1610,3,1,6,2,480.0,168,68,0,0,0,0,0,2,2010,0,0,0.9162907318741551,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,1,0,1,1,1,0,0,3220.0,64600.93652571919,182719.04115335108,216,205000
42.0,4084,7,6,1986,1986,340.0,1277.0,1501,0,0,1501,2,1,6,1,512.0,240,0,0,0,0,0,0,7,2008,0,1,0.9162907318741551,0,0,0,0,0,0,1,0,1,0,0,1,2,0,1,0,1,0,1,1,1,0,0,2778.0,58152.85462468717,146419.3120868965,343,241500
61.0,7943,4,5,1961,1961,192.0,1029.0,1029,0,0,1029,3,1,5,0,261.0,64,0,39,0,0,0,0,4,2007,0,1,0.4054651081081644,0,1,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0,2058.0,33008.292730766916,93361.55050126363,64,118500
92.0,6930,5,4,1958,1958,120.0,1062.0,1352,0,0,1352,3,1,6,0,288.0,168,0,294,0,0,0,0,7,2006,0,1,0.22314355131420976,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,1,0,1,0,1,0,0,2414.0,49712.435144539035,118605.79220257331,125,130000
60.0,7200,5,8,1940,1950,279.0,808.0,1072,0,0,1072,2,1,5,2,379.0,0,0,0,0,0,0,0,5,2007,0,1,0.0,0,1,0,0,0,1,0,0,1,0,1,1,1,0,1,1,0,1,0,0,1,0,0,1880.0,35098.79268578906,81514.85754143228,125,130000
82.0,16052,10,5,2006,2006,734.0,1850.0,1850,848,0,2698,4,1,11,1,736.0,250,0,0,0,0,0,0,7,2006,1,0,1.0986122886681098,0,0,0,1,0,0,0,1,0,1,1,1,2,1,1,1,2,1,1,1,1,1,0,4548.0,140140.2597114762,306711.94073918933,1000,535000
65.0,7150,5,6,1962,1962,60.0,912.0,912,0,0,912,3,1,6,0,252.0,0,0,0,0,0,0,0,10,2009,0,0,0.22314355131420976,0,1,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0,1824.0,27541.796019867696,77899.96292682044,125,123000
65.0,6012,4,5,1955,1955,0.0,0.0,1152,0,0,1152,2,2,6,0,0.0,0,0,0,0,0,0,0,6,2008,0,1,0.6931471805599453,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1152.0,39100.176572491335,39100.176572491335,64,82000
53.0,5350,7,8,1920,1965,0.0,624.0,730,720,0,1450,3,1,7,0,288.0,0,192,0,0,0,0,0,3,2008,0,1,0.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,2074.0,55214.355017513335,94452.42836475937,343,132000
60.0,5400,5,6,1921,1968,0.0,1073.0,1073,0,0,1073,2,1,4,0,326.0,0,0,112,0,0,0,0,12,2006,0,0,0.0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,2146.0,35147.916254025644,99413.31971119363,125,108480
0.0,9535,5,5,1967,1967,450.0,1176.0,1458,0,0,1458,3,1,7,1,512.0,284,0,0,0,0,0,0,7,2006,0,1,0.6931471805599453,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0,2634.0,55671.93109637926,135183.4905008744,125,165000
65.0,7441,7,5,2006,2006,170.0,1461.0,1486,0,0,1486,3,1,7,0,566.0,0,32,0,0,0,0,0,6,2007,1,0,0.6931471805599453,0,0,0,0,0,1,0,0,1,0,0,1,2,1,1,1,1,0,1,1,1,0,0,2947.0,57283.32441470205,159981.6618334739,343,181000
88.0,15400,5,5,1961,1961,0.0,552.0,904,611,259,1774,4,1,8,1,384.0,290,40,0,0,0,0,0,7,2009,0,1,0.6931471805599453,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,2326.0,74718.89201533973,112179.77525383084,125,165000
68.0,10544,5,5,1969,1969,0.0,864.0,864,615,0,1479,5,1,8,0,275.0,287,0,280,0,0,0,0,4,2010,0,1,0.6931471805599453,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,2343.0,56879.040419121,113411.84949995305,125,161000
85.0,10936,8,5,2006,2006,60.0,1504.0,1504,0,0,1504,3,1,7,0,510.0,144,0,0,0,0,0,0,9,2006,1,0,0.6931471805599453,0,1,0,0,0,0,1,0,1,0,0,1,2,1,1,1,1,0,1,1,1,1,0,3008.0,58327.28404443327,164974.47230405072,512,199000
80.0,11316,7,5,2002,2003,44.0,817.0,824,1070,0,1894,4,1,8,1,510.0,0,40,0,0,0,0,0,2,2010,1,1,1.0986122886681098,0,1,0,0,0,0,1,0,0,0,0,1,2,1,1,1,1,1,1,1,1,0,0,2711.0,82427.08889679411,141154.35321306955,343,214900
72.0,8640,8,5,2006,2006,0.0,1278.0,1278,0,0,1278,2,1,5,0,584.0,0,60,0,0,0,0,0,10,2006,1,0,0.6931471805599453,1,1,0,0,0,0,1,0,1,0,0,0,2,1,1,1,1,0,1,1,1,1,0,2556.0,45687.382853474985,129223.43292143264,512,198600
93.0,12090,8,5,1998,1998,650.0,1141.0,1165,1098,0,2263,4,1,10,1,420.0,144,123,0,0,0,0,0,7,2006,0,0,0.9162907318741551,0,1,0,0,0,0,0,1,0,1,0,1,2,1,1,0,1,0,1,1,1,0,0,3404.0,107653.17202479452,198602.3244174146,512,258000
0.0,7939,7,5,2000,2000,23.0,1168.0,1168,1619,0,2787,6,2,8,2,820.0,312,0,0,0,0,0,0,10,2009,1,1,1.791759469228055,0,1,0,0,0,1,0,0,0,1,0,1,1,1,1,1,0,0,1,1,1,0,0,3955.0,147131.4290116153,248725.16735344657,343,269500
0.0,7750,7,5,2002,2002,0.0,707.0,707,707,0,1414,3,1,6,1,403.0,100,35,0,0,0,0,0,4,2008,1,0,0.9162907318741551,0,1,0,0,0,1,0,0,0,0,0,1,2,1,1,1,1,1,1,1,1,0,0,2121.0,53170.91257445183,97681.20372415565,343,176000
85.0,9350,6,7,1964,1991,108.0,1302.0,1302,0,0,1302,3,1,7,0,309.0,333,0,0,0,0,0,0,10,2007,0,0,0.8109302162163288,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,1,1,0,1,1,1,0,0,2604.0,46980.374711149336,132880.56616375473,216,158000
0.0,7750,8,5,2002,2002,0.0,408.0,779,640,0,1419,3,1,7,1,527.0,120,0,0,0,0,0,0,3,2009,1,0,1.0986122886681098,0,1,0,0,0,1,0,0,0,1,0,0,2,1,1,1,1,0,1,1,1,0,0,1827.0,53453.185676814435,78092.22933813582,512,184100
128.0,13001,6,5,1971,1971,176.0,1625.0,1220,0,0,1220,2,1,6,1,944.0,0,0,249,0,0,0,0,9,2007,0,0,0.8109302162163288,0,0,0,0,0,1,0,0,1,1,0,1,1,0,1,0,0,0,1,0,1,0,0,2845.0,42612.768039638075,151748.1503182164,216,170000
0.0,13607,6,6,1986,1986,242.0,572.0,1182,800,0,1982,3,1,6,1,501.0,400,112,0,0,0,0,1500,4,2009,0,1,1.0986122886681098,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,2554.0,88237.96330378439,129071.79189892732,216,208000
0.0,4435,6,5,2003,2003,170.0,848.0,848,0,0,848,1,1,4,0,420.0,140,0,0,0,0,0,0,5,2009,1,1,0.4054651081081644,0,1,0,0,0,1,0,0,1,0,0,1,2,1,1,1,1,0,1,1,1,0,0,1696.0,24694.132744439517,69845.5548764558,216,140000
44.0,3843,8,5,2007,2008,174.0,1596.0,1648,0,0,1648,2,1,5,1,482.0,162,53,0,153,0,0,0,6,2009,1,1,1.0116009116784799,0,0,1,0,0,1,0,0,1,1,1,1,2,1,1,1,2,1,1,1,1,1,0,3244.0,66901.49319708791,184765.66451589428,512,230000
65.0,5950,8,5,1989,1989,0.0,1337.0,1337,0,0,1337,2,1,5,1,462.0,0,73,154,0,0,0,0,4,2008,0,0,0.9162907318741551,0,0,1,0,0,0,0,1,1,0,0,0,2,1,1,0,1,0,1,1,1,0,0,2674.0,48887.41916894366,138274.5024362771,512,188500
80.0,12400,5,6,1940,1950,0.0,901.0,1125,592,0,1717,2,1,7,1,410.0,0,0,0,0,113,0,0,2,2006,0,1,0.4054651081081644,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,2618.0,71146.81168541567,133953.62269084028,125,194000
75.0,10425,5,5,1956,1958,0.0,1104.0,1104,0,0,1104,3,1,5,0,384.0,0,0,0,0,0,0,0,4,2008,0,0,0.4054651081081644,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1,1,0,0,2208.0,36682.05097864622,103752.5079793255,125,133000
0.0,16269,5,5,1978,1978,76.0,907.0,907,0,0,907,3,1,5,0,343.0,72,0,0,0,0,0,0,7,2009,0,1,0.0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0,1814.0,27315.611708325334,77260.21708486199,125,140000
68.0,8998,7,5,2000,2000,120.0,782.0,782,870,0,1652,3,1,6,0,532.0,0,70,0,0,0,0,0,6,2008,1,1,0.9162907318741551,0,0,0,0,0,1,0,0,0,0,0,1,2,1,1,1,1,0,1,1,1,0,0,2434.0,67145.2143343068,120082.81519018448,343,207500
80.0,10400,6,7,1967,1997,256.0,932.0,1271,1369,0,2640,5,1,8,1,515.0,0,120,0,0,168,0,0,5,2009,0,0,0.9162907318741551,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,0,1,1,1,0,0,3572.0,135645.65603070377,213484.90637045045,216,256900
60.0,10134,5,6,1940,1950,0.0,735.0,735,299,0,1034,2,1,5,0,240.0,0,39,0,0,0,0,0,7,2007,0,0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1769.0,33249.16997460237,74403.22310894872,125,109000
64.0,7007,5,5,1979,1979,0.0,0.0,1513,0,0,1513,4,2,8,0,400.0,0,0,0,0,0,0,0,6,2009,0,1,0.6931471805599453,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1513.0,58851.615925138365,58851.615925138365,125,113722
78.0,11645,8,5,2005,2006,76.0,1498.0,1498,0,0,1498,3,1,7,1,844.0,144,98,0,0,0,0,0,3,2009,1,1,0.6931471805599453,0,1,0,0,0,1,0,0,1,0,1,1,2,1,1,1,1,1,1,1,1,0,0,2996.0,57978.59943116943,163988.24328591363,512,237000
60.0,8250,5,7,1963,1963,0.0,1053.0,1053,0,0,1053,3,1,6,0,692.0,240,0,0,0,109,0,0,7,2007,0,0,0.4054651081081644,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,2106.0,34169.80943757223,96646.81586063764,125,142100
0.0,11027,6,5,1954,1954,28.0,1178.0,1293,0,0,1293,2,1,5,0,452.0,280,0,0,0,0,0,0,5,2006,0,0,0.9162907318741551,0,0,0,0,0,1,0,0,1,1,1,1,1,0,1,0,0,0,1,1,1,0,0,2471.0,46494.093786200414,122831.31974785584,216,149900
95.0,12350,9,5,2008,2008,450.0,2020.0,2020,0,0,2020,3,1,7,1,896.0,192,98,0,0,0,0,0,5,2009,1,0,0.9162907318741551,0,1,0,0,0,0,0,1,1,1,1,1,2,1,1,1,2,1,1,1,1,0,0,4040.0,90787.7084191467,256786.41708626258,729,404000
0.0,18275,7,8,1962,1998,0.0,1438.0,1900,548,0,2448,3,1,9,2,441.0,520,102,0,0,0,0,0,9,2006,0,0,1.252762968495368,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0,3886.0,121120.35085814439,242244.65000490722,343,277500
77.0,9206,6,5,1985,1985,336.0,741.0,977,755,0,1732,3,1,7,1,476.0,192,46,0,0,0,0,0,6,2010,0,1,0.9162907318741551,0,1,0,0,0,1,0,0,0,0,0,1,2,0,1,0,1,0,1,1,1,0,0,2473.0,72081.1706897162,122980.47738157467,216,178000
48.0,6240,8,5,2006,2006,176.0,1324.0,1324,0,0,1324,2,1,6,1,550.0,192,38,0,0,0,0,0,12,2009,1,0,0.9162907318741551,0,1,0,0,0,0,0,1,1,1,0,1,2,1,1,1,1,1,1,1,1,0,0,2648.0,48176.13749565235,136262.6940582051,512,254000
68.0,9656,2,2,1923,1970,0.0,678.0,832,0,0,832,2,1,5,1,780.0,0,0,0,0,0,0,0,6,2010,0,1,0.0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1510.0,23998.549289488314,58676.664867730855,8,12789
63.0,7875,7,5,1995,1996,38.0,1237.0,1253,0,0,1253,3,1,6,1,402.0,220,21,0,0,0,0,0,6,2007,0,0,0.6931471805599453,0,1,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,1,1,1,0,0,2490.0,44353.36827119221,124250.7505007515,343,176000
111.0,16259,9,5,2006,2006,370.0,1249.0,1249,1347,0,2596,4,1,9,0,840.0,240,154,0,0,0,0,0,9,2006,1,0,1.252762968495368,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,0,3845.0,132268.68388246704,238421.00604812487,729,342643
0.0,6173,5,6,1967,1967,75.0,876.0,902,0,0,902,3,1,6,0,288.0,0,0,0,0,0,0,0,8,2007,0,0,0.0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0,1778.0,27090.049981496897,74971.7476920473,125,125500
75.0,12890,6,5,1989,1989,128.0,1495.0,1495,0,0,1495,3,1,8,1,438.0,252,0,192,0,0,0,0,7,2008,0,1,0.6931471805599453,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,1,0,0,1,0,1,0,0,2990.0,57804.5186382518,163495.8684493281,216,150000
84.0,10440,8,5,2007,2007,0.0,1574.0,1584,0,0,1584,2,1,6,1,594.0,0,256,0,0,0,0,0,5,2007,1,0,0.6931471805599453,1,1,0,0,0,0,1,0,1,0,0,0,2,1,1,1,2,1,1,1,1,1,0,3158.0,63042.40401507544,177467.23729184494,512,261329
63.0,7500,7,5,2004,2005,120.0,1080.0,1080,0,0,1080,3,1,6,0,0.0,0,0,0,0,0,0,0,4,2008,1,0,0.4054651081081644,0,1,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0,2160.0,35492.42172633477,100387.72833369624,343,141000
75.0,9532,4,6,1953,1953,0.0,1105.0,1647,0,0,1647,3,1,6,1,280.0,225,0,0,0,0,368,0,2,2007,0,0,0.4054651081081644,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1,1,0,0,2752.0,66840.60908609377,144368.56655103285,64,153000
53.0,3922,7,5,2006,2007,72.0,1258.0,1258,0,0,1258,2,1,6,1,648.0,144,16,0,0,0,0,0,6,2007,1,0,0.6931471805599453,0,1,0,0,0,0,1,0,1,0,0,1,2,1,1,1,1,1,1,1,1,1,0,2516.0,44619.115993035986,126201.91795689953,343,172500
60.0,8730,6,7,1915,2003,0.0,698.0,698,698,0,1396,3,1,7,0,384.0,0,0,0,0,259,0,0,7,2007,0,1,0.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,2094.0,52158.86440481618,95821.95251611188,216,153575
60.0,6060,5,9,1930,2007,0.0,837.0,1001,0,0,1001,2,1,5,0,216.0,154,0,42,86,0,0,0,11,2007,0,1,0.0,0,1,0,0,1,0,0,0,1,1,0,0,2,0,1,1,1,0,0,0,0,0,0,1838.0,31670.22262315186,78798.55628119083,125,124900
107.0,14450,9,5,2006,2007,315.0,2121.0,2121,0,0,2121,3,1,8,1,732.0,124,98,0,0,142,0,0,5,2007,1,0,0.9162907318741551,0,1,0,0,0,0,0,1,1,0,0,1,2,1,1,1,2,2,1,1,1,1,0,4242.0,97681.20372415565,276284.1661912604,729,415298
60.0,5400,6,6,1920,1950,0.0,972.0,1044,0,436,1480,3,1,6,0,207.0,0,0,176,0,0,0,0,9,2009,0,1,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,2452.0,56936.73682254718,121417.3356979966,216,119000
85.0,10000,8,5,2006,2006,410.0,1588.0,1588,0,0,1588,3,1,7,1,825.0,144,45,0,0,0,0,0,12,2007,1,0,0.6931471805599453,0,1,0,0,0,0,1,0,1,1,1,1,2,1,1,1,1,1,1,1,1,0,0,3176.0,63281.35169226397,178986.69161700262,512,227000
72.0,10007,5,7,1959,2006,54.0,1053.0,1053,0,0,1053,3,1,5,0,312.0,0,0,0,0,0,0,0,8,2008,0,0,0.6931471805599453,0,0,0,0,0,1,0,0,1,0,0,1,2,0,1,1,1,0,1,1,1,0,0,2106.0,34169.80943757223,96646.81586063764,125,145500
52.0,7830,3,5,1921,1950,0.0,492.0,492,0,0,492,1,1,3,0,200.0,0,0,78,0,0,0,0,6,2006,0,1,0.4054651081081644,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,984.0,10913.087922306866,30866.873894192784,27,61500
90.0,11727,7,6,1969,1969,434.0,1851.0,1851,0,0,1851,3,1,8,1,506.0,0,146,0,0,0,0,0,3,2006,0,0,0.6931471805599453,0,1,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,1,1,0,0,3702.0,79636.03487743472,225244.72115457003,343,192100
60.0,10320,6,7,1915,1965,0.0,698.0,754,649,0,1403,3,1,7,0,308.0,0,0,288,0,0,0,0,2,2009,0,1,0.6931471805599453,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,2101.0,52551.66816572049,96302.83641201851,216,116000
65.0,10482,6,8,1958,1958,63.0,588.0,1138,0,0,1138,3,1,6,0,264.0,224,0,0,0,0,0,0,6,2007,0,0,0.22314355131420976,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,1,0,0,1,1,1,0,0,1726.0,38389.58285785351,71706.9395247071,216,145000
110.0,15274,9,5,2003,2003,724.0,2452.0,2452,0,0,2452,3,1,10,1,886.0,0,116,0,0,0,0,0,7,2009,1,0,1.0986122886681098,0,0,0,0,0,0,0,1,1,1,0,1,2,1,1,1,2,1,1,1,1,0,0,4904.0,121417.3356979966,343420.0857026275,729,445000
61.0,8800,5,7,1977,2008,0.0,1040.0,1040,0,0,1040,3,1,5,0,484.0,0,0,0,0,288,0,0,9,2009,0,1,0.6931471805599453,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,2080.0,33538.99223292197,94862.59536824828,125,150500
75.0,10000,6,5,1993,1994,0.0,763.0,763,892,0,1655,3,1,7,1,440.0,157,84,0,0,0,0,0,4,2010,0,0,0.9162907318741551,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,2418.0,67328.19895853446,118900.70913161115,216,175900
78.0,10140,6,6,1974,1974,196.0,1116.0,1116,0,0,1116,3,1,6,1,528.0,0,0,0,0,0,0,0,4,2009,0,0,0.9162907318741551,0,1,0,0,0,1,0,0,1,1,0,1,1,0,1,1,0,0,1,1,1,0,0,2232.0,37281.75017350983,105448.71344876617,216,167900
58.0,14054,7,5,2006,2006,0.0,879.0,879,984,0,1863,4,1,9,1,660.0,100,17,0,0,0,0,0,11,2006,1,0,0.9162907318741551,0,0,0,0,0,1,0,0,0,0,0,0,2,1,1,1,1,1,1,1,1,1,0,2742.0,80411.70715138437,143582.38919867575,343,219210
70.0,11218,6,5,1992,1992,0.0,1055.0,1055,790,0,1845,3,1,8,1,462.0,635,104,0,0,0,0,400,5,2010,0,0,0.9162907318741551,0,1,0,0,0,1,0,0,0,0,0,0,2,1,1,1,1,0,1,1,1,0,0,2900.0,79249.13958523462,156169.7794069006,216,189000
74.0,8856,5,4,1957,1957,143.0,1176.0,1176,0,0,1176,3,1,6,2,292.0,0,88,0,0,95,0,0,5,2008,0,0,0.4054651081081644,0,1,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,1,1,1,0,0,2352.0,40328.399125182244,114065.93798325598,125,136500
65.0,7800,5,7,1966,2008,47.0,864.0,892,0,0,892,3,1,5,0,416.0,0,0,0,0,0,0,0,6,2010,0,1,0.4054651081081644,0,1,0,0,0,1,0,0,1,1,0,1,1,0,1,1,1,0,0,0,1,0,0,1756.0,26640.80118915345,73584.57186122646,125,137900
60.0,7200,5,4,1910,2006,0.0,1022.0,1022,0,0,1022,2,1,4,0,280.0,0,30,226,0,0,0,0,6,2009,0,1,0.4054651081081644,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,2044.0,32672.046890269976,92410.50364541901,125,85000
89.0,10680,5,3,1951,1951,44.0,2136.0,2136,0,0,2136,4,1,7,0,528.0,0,30,0,0,0,0,0,10,2006,0,0,0.6931471805599453,0,1,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,4272.0,98719.25575084123,279220.2207004357,125,137900
59.0,9535,6,5,1998,1998,0.0,926.0,926,678,0,1604,3,1,7,0,472.0,100,82,0,0,0,0,0,5,2008,0,0,0.9162907318741551,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,0,0,2530.0,64240.14993755852,127256.73656038803,216,195500
66.0,6858,6,4,1915,1950,0.0,806.0,841,806,0,1647,4,1,6,0,216.0,0,66,136,0,0,0,0,5,2010,0,1,0.6931471805599453,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,2453.0,66840.60908609377,121491.61978095444,216,128000
75.0,8100,5,8,1961,2007,0.0,864.0,864,0,0,864,3,1,5,1,420.0,132,0,0,0,0,0,0,7,2008,0,0,0.4054651081081644,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,1,1,0,0,0,1,0,0,1728.0,25396.30965317599,71831.61109149648,125,135000
0.0,9216,5,6,1975,1975,176.0,1076.0,1076,0,0,1076,3,1,5,1,576.0,0,0,0,0,0,0,0,9,2008,0,1,0.4054651081081644,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,2152.0,35295.42429267567,99830.53544882948,125,143195
50.0,9100,5,6,1930,1960,0.0,742.0,779,0,156,935,2,1,4,0,308.0,0,0,0,0,0,0,600,8,2008,0,1,0.0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1677.0,28590.214672156624,68675.14639955273,125,79500
67.0,12774,7,5,2003,2004,95.0,835.0,835,828,0,1663,3,1,8,0,478.0,168,68,0,0,0,0,0,7,2008,1,0,0.9162907318741551,0,1,0,0,0,1,0,0,0,0,0,1,2,1,1,1,1,0,1,1,1,0,0,2498.0,67816.96872464885,124850.0300040012,343,192500
50.0,6000,5,7,1950,1970,0.0,768.0,768,560,0,1328,3,1,6,0,308.0,0,12,0,0,0,0,0,3,2009,0,1,0.4054651081081644,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,2096.0,48394.62317241452,95959.26602470446,125,129500
0.0,10364,6,5,1995,1996,0.0,806.0,806,766,0,1572,3,1,7,1,373.0,0,40,0,0,0,0,0,5,2007,0,0,0.9162907318741551,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,2378.0,62327.37157942729,115962.55495633063,216,168000
50.0,6000,6,5,1939,1950,0.0,739.0,874,468,0,1342,2,2,7,1,240.0,0,0,0,0,0,0,0,4,2008,0,1,0.6931471805599453,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,2081.0,49161.91298149412,94931.01411551444,216,105000
0.0,10530,6,5,1971,1971,0.0,981.0,981,0,0,981,3,1,5,0,576.0,0,312,40,0,0,0,0,3,2007,0,0,0.6931471805599453,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1962.0,30725.82205572375,86905.74853253379,216,143250
75.0,9525,5,6,1995,2006,0.0,1099.0,1099,0,0,1099,3,1,6,0,352.0,278,0,0,0,0,0,0,6,2008,0,1,0.4054651081081644,0,1,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,0,1,0,1,0,0,2198.0,36433.13463044321,103048.46622827533,125,144000
0.0,8880,7,5,1994,2002,0.0,948.0,1222,888,0,2110,3,1,8,2,463.0,0,130,0,0,0,0,0,5,2010,0,0,1.0986122886681098,0,0,0,0,0,1,0,0,0,0,0,0,2,1,1,1,1,0,1,1,1,0,0,3058.0,96922.2936171034,169104.91155492794,343,205000
82.0,8410,6,6,1974,1974,0.0,970.0,1026,0,0,1026,2,1,5,1,528.0,193,0,0,0,0,0,0,4,2007,0,1,0.4054651081081644,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1996.0,32864.04685975238,89174.5251515252,216,143000
42.0,4385,9,5,2001,2001,0.0,1419.0,1419,0,0,1419,2,1,5,1,588.0,155,58,0,0,0,0,0,9,2008,1,0,0.6931471805599453,1,0,0,0,0,0,1,0,1,0,0,0,2,1,1,1,2,0,1,1,1,0,0,2838.0,53453.185676814435,151188.4402723965,729,290000
100.0,12919,9,5,2009,2010,760.0,2330.0,2364,0,0,2364,2,1,11,2,820.0,0,67,0,0,0,0,0,3,2010,1,0,1.0986122886681098,0,0,0,0,0,0,0,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,0,4694.0,114940.00410649028,321598.954264469,729,611657
82.0,12464,5,5,1996,1996,0.0,1040.0,1040,0,0,1040,3,1,6,0,576.0,168,0,0,0,0,0,0,11,2009,0,1,0.4054651081081644,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,2080.0,33538.99223292197,94862.59536824828,125,152000
43.0,5005,8,5,1992,1992,0.0,1280.0,1280,0,0,1280,2,1,5,0,506.0,0,82,0,0,144,0,0,1,2010,0,0,0.6931471805599453,0,0,1,0,0,0,0,1,1,0,0,0,2,1,1,1,1,0,1,1,1,0,0,2560.0,45794.672179195695,129526.89296049681,512,191500
